Namespace(action_filter=False, algo='dqn', episode_num=5000, interim_test_num=1, load_from=None, log=True, max_episode_steps=10000, num_stack=4, relaunch_period=5, render=False, reward_type='extra_github', save_period=50, seed=777, start_episode=1, state_filter=False, test=False, test_period=100, track='none')
{'N_STEP': 3, 'GAMMA': 0.99, 'TAU': 0.005, 'W_N_STEP': 1.0, 'W_Q_REG': 1e-07, 'BUFFER_SIZE': 100000, 'BATCH_SIZE': 32, 'LR_DQN': 0.0001, 'ADAM_EPS': 1e-08, 'WEIGHT_DECAY': 1e-07, 'MAX_EPSILON': 0.0, 'MIN_EPSILON': 0.0, 'EPSILON_DECAY': 1e-05, 'PER_ALPHA': 0.6, 'PER_BETA': 0.4, 'PER_EPS': 1e-06, 'GRADIENT_CLIP': 10.0, 'UPDATE_STARTS_FROM': 10000, 'TRAIN_FREQ': 1, 'MULTIPLE_LEARN': 1, 'USE_DIST_Q': 'C51', 'V_MIN': -300, 'V_MAX': 300, 'ATOMS': 1530, 'USE_NOISY_NET': True, 'STD_INIT': 0.5, 'BRAKE_ENABLE': False, 'BRAKE_REGION': 200000, 'BRAKE_DIST_MU': 100000, 'BRAKE_DIST_SIGMA': 30000, 'BRAKE_FACTOR': 0.04}
83;257;20976;-6.351619;0.000000;2.801810;-0.172553;0.040295;alpine-1;1;34.13;5.11
84;252;21228;-17.474921;0.000000;2.789408;-0.173401;0.040500;alpine-1;1;31.97;2.97
85;252;21480;-15.014448;0.000000;2.789368;-0.185702;0.040539;alpine-1;1;29.33;3.76
86;252;21732;-8.856468;0.000000;2.779577;-0.215641;0.041446;alpine-2;1;44.48;4.99
87;252;21984;-8.914305;0.000000;2.775699;-0.227884;0.041044;alpine-2;1;9.96;0.93
88;252;22236;-8.361087;0.000000;2.775544;-0.234840;0.041150;alpine-2;1;18.00;1.94
89;252;22488;-8.033374;0.000000;2.768048;-0.268278;0.041202;alpine-2;1;22.09;3.29
90;252;22740;-9.741350;0.000000;2.762442;-0.256744;0.041451;alpine-2;1;14.88;2.18
91;257;22997;-4.071855;0.000000;2.760214;-0.304619;0.041171;e-track-1;1;28.62;5.18
92;252;23249;-14.529421;0.000000;2.755504;-0.313526;0.042670;e-track-1;1;18.02;2.94
93;252;23501;-9.623651;0.000000;2.746357;-0.366529;0.041705;e-track-1;1;42.90;4.88
94;252;23753;-9.485513;0.000000;2.737215;-0.396297;0.042024;e-track-1;1;45.08;3.66
95;252;24005;-6.107305;0.000000;2.732902;-0.413079;0.041503;e-track-1;1;49.77;4.37
96;273;24278;-283.293354;0.000000;2.726750;-0.457305;0.040835;e-track-2;1;60.45;10.90
97;252;24530;-8.957386;0.000000;2.722495;-0.529385;0.042207;e-track-2;1;13.76;1.08
98;252;24782;-9.527668;0.000000;2.720966;-0.573428;0.042573;e-track-2;1;6.59;0.45
99;252;25034;-10.000000;0.000000;2.717549;-0.613840;0.041834;e-track-2;1;0.00;0.00
100;252;25286;-9.765042;0.000000;2.712347;-0.640255;0.041847;e-track-2;1;3.54;0.29
101;336;25622;-7.769838;0.000000;2.707421;-0.716107;0.041190;e-track-4;1;85.73;14.00
102;252;25874;-178.037738;0.000000;2.700503;-0.781280;0.041457;e-track-4;1;96.30;14.41
103;252;26126;-18.010281;0.000000;2.695061;-0.833908;0.043069;e-track-4;1;47.97;4.43
104;252;26378;-17.962004;0.000000;2.686533;-0.924037;0.043093;e-track-4;1;50.78;2.46
105;256;26634;-46.434327;0.000000;2.680500;-0.961746;0.041980;e-track-4;1;63.15;10.90
106;252;26886;-9.876437;0.000000;2.673436;-1.025530;0.041608;e-track-6;1;3.49;0.15
107;252;27138;-9.893831;0.000000;2.667518;-1.089408;0.041343;e-track-6;1;3.53;0.14
108;252;27390;-9.697723;0.000000;2.664223;-1.159576;0.041462;e-track-6;1;3.54;0.31
109;252;27642;-9.663102;0.000000;2.657654;-1.217954;0.040931;e-track-6;1;13.58;0.40
110;252;27894;-9.623164;0.000000;2.649828;-1.277458;0.040631;e-track-6;1;6.62;0.37
111;252;28146;-9.509676;0.000000;2.644268;-1.339461;0.041228;eroad;1;6.71;0.48
112;252;28398;-9.898297;0.000000;2.640559;-1.361197;0.041617;eroad;1;3.47;0.10
113;252;28650;-10.000000;0.000000;2.635379;-1.429519;0.041480;eroad;1;0.00;0.00
114;252;28902;-9.968037;0.000000;2.629815;-1.462478;0.041579;eroad;1;3.45;0.04
115;252;29154;-10.000000;0.000000;2.624586;-1.490289;0.041689;eroad;1;0.00;0.00
116;252;29406;-9.801668;0.000000;2.620085;-1.511843;0.042031;forza;1;3.42;0.21
117;252;29658;-9.533123;0.000000;2.614069;-1.533244;0.042521;forza;1;6.65;0.71
118;252;29910;-8.143212;0.000000;2.605718;-1.572708;0.041908;forza;1;17.39;1.87
119;252;30162;-9.643037;0.000000;2.596931;-1.629721;0.042517;forza;1;6.63;0.43
120;252;30414;-9.824999;0.000000;2.590244;-1.643710;0.042009;forza;1;3.43;0.20
121;252;30666;-10.006792;0.000000;2.583868;-1.664658;0.042881;g-track-1;1;3.15;0.08
122;252;30918;-9.990429;0.000000;2.583653;-1.677114;0.041983;g-track-1;1;3.33;0.09
123;252;31170;-10.000611;0.000000;2.576668;-1.743255;0.041546;g-track-1;1;3.26;0.07
124;252;31422;-10.019106;0.000000;2.570016;-1.759514;0.041428;g-track-1;1;0.22;0.07
125;252;31674;-9.506332;0.000000;2.565845;-1.800317;0.042477;g-track-1;1;34.76;1.51
126;252;31926;-9.490702;0.000000;2.557168;-1.828369;0.042781;g-track-2;1;14.15;0.48
