Namespace(action_filter=False, algo='dqn', episode_num=10000, interim_test_num=1, load_from=None, log=True, max_episode_steps=10000, num_stack=1, relaunch_period=5, render=False, reward_type='extra_github', save_period=50, seed=777, start_episode=1, state_filter=False, test=False, test_period=100, track='none')
{'N_STEP': 3, 'GAMMA': 0.99, 'TAU': 0.005, 'W_N_STEP': 1.0, 'W_Q_REG': 1e-07, 'BUFFER_SIZE': 100000, 'BATCH_SIZE': 32, 'LR_DQN': 0.0001, 'ADAM_EPS': 1e-08, 'WEIGHT_DECAY': 1e-07, 'MAX_EPSILON': 0.0, 'MIN_EPSILON': 0.0, 'EPSILON_DECAY': 1e-05, 'PER_ALPHA': 0.6, 'PER_BETA': 0.4, 'PER_EPS': 1e-06, 'GRADIENT_CLIP': 10.0, 'UPDATE_STARTS_FROM': 10000, 'TRAIN_FREQ': 1, 'MULTIPLE_LEARN': 1, 'USE_DIST_Q': 'C51', 'V_MIN': -300, 'V_MAX': 300, 'ATOMS': 1530, 'USE_NOISY_NET': True, 'STD_INIT': 0.5, 'BRAKE_ENABLE': False, 'BRAKE_REGION': 200000, 'BRAKE_DIST_MU': 100000, 'BRAKE_DIST_SIGMA': 30000, 'BRAKE_FACTOR': 0.04}
80;252;20250;3.142112;0.000000;2.806607;-3.958605;0.042889;aalborg;7;159.14;19.49;753.17
81;252;20502;-86.376781;0.000000;2.803741;-4.063815;0.040074;alpine-1;7;191.96;74.84;768.95
82;252;20754;16.831483;0.000000;2.793141;-4.167662;0.042006;alpine-1;7;191.57;49.79;782.77
83;489;21243;40.507178;0.000000;2.785389;-4.318883;0.042832;alpine-1;5;191.57;110.55;806.97
84;3658;24901;834.619661;0.000000;2.743421;-3.877511;0.043073;alpine-1;7;220.08;136.18;967.78
85;252;25153;29.597134;0.000000;2.710364;-2.272943;0.045860;alpine-1;5;191.57;104.75;982.59
86;252;25405;32.636524;0.000000;2.706842;-2.002184;0.044183;alpine-2;7;159.64;98.83;999.36
87;252;25657;-1.740721;0.000000;2.700806;-1.707879;0.044895;alpine-2;7;159.25;24.56;1013.84
88;252;25909;-43.069393;0.000000;2.697320;-1.485744;0.041956;alpine-2;7;159.25;28.57;1027.58
89;252;26161;-28.527064;0.000000;2.690642;-1.240254;0.043244;alpine-2;7;159.25;27.33;1041.64
90;252;26413;-6.993606;0.000000;2.691736;-0.979176;0.043304;alpine-2;7;159.25;24.97;1055.72
91;252;26665;-179.067072;0.000000;2.680658;-0.806925;0.043360;e-track-1;7;175.95;29.30;1069.16
92;252;26917;-181.105531;0.000000;2.676549;-0.670153;0.043821;e-track-1;7;175.76;30.42;1083.35
93;252;27169;-176.679068;0.000000;2.671233;-0.582939;0.043394;e-track-1;7;175.76;30.55;1097.44
94;252;27421;-70.029918;0.000000;2.668642;-0.331936;0.043511;e-track-1;7;175.76;39.69;1111.55
95;252;27673;-179.799072;0.000000;2.664415;-0.207726;0.045889;e-track-1;7;175.76;29.30;1126.27
96;252;27925;-230.235569;0.000000;2.658665;-0.134553;0.043196;e-track-2;7;169.00;26.36;1139.62
97;252;28177;-19.513459;0.000000;2.655421;-0.204740;0.043150;e-track-2;7;167.26;25.45;1153.63
98;252;28429;-216.594627;0.000000;2.651318;0.029138;0.043145;e-track-2;7;167.26;26.36;1167.64
99;252;28681;-26.128160;0.000000;2.647089;-0.098976;0.043069;e-track-2;7;167.26;25.31;1181.63
100;252;28933;-217.384893;0.000000;2.641303;-0.013835;0.041692;e-track-2;7;167.26;25.18;1195.27
101;252;29185;-29.111612;0.000000;2.638136;-0.104674;0.040225;e-track-4;7;164.44;33.79;1214.62
102;252;29437;-110.935323;0.000000;2.637876;-0.104782;0.040595;e-track-4;7;213.99;65.31;1228.08
103;252;29689;-53.732413;0.000000;2.635186;-0.087282;0.042081;e-track-4;7;213.99;63.78;1241.93
104;254;29943;-97.451988;0.000000;2.633433;-0.162953;0.041285;e-track-4;7;213.99;66.79;1255.65
105;252;30195;-85.444139;0.000000;2.627992;-0.088318;0.040967;e-track-4;7;213.99;64.29;1269.20
106;252;30447;-25.476630;0.000000;2.623959;-0.089526;0.039311;e-track-6;7;178.56;40.32;1284.87
107;252;30699;-173.550775;0.000000;2.620212;0.008721;0.040996;e-track-6;7;171.70;39.13;1298.36
108;252;30951;-113.397535;0.000000;2.614962;-0.060891;0.040850;e-track-6;7;171.70;40.19;1311.82
109;269;31220;-198.836360;0.000000;2.611493;-0.183858;0.041100;e-track-6;7;171.70;53.27;1326.04
110;252;31472;-170.144190;0.000000;2.609498;-0.338702;0.040953;e-track-6;7;171.70;38.65;1339.52
111;252;31724;-77.377091;0.000000;2.604969;-0.497399;0.040439;eroad;7;173.88;45.98;1352.22
112;252;31976;-4.290072;0.000000;2.601617;-0.607904;0.040803;eroad;7;170.84;46.53;1365.65
113;252;32228;-90.725816;0.000000;2.598175;-0.653419;0.041130;eroad;7;170.84;54.84;1379.16
